Document No.,Line No.,Sell-to Customer Name,External Document No.,Customer PO No.,No.,Ordering Model,Customer Ordering Model,Quantity,Cross-Reference No.,Customer Expectations Date,Produce Expected Finish Date,OP Estimated Shipping Date,Actual Completion Date,Actual Shipping Day,Description,Customer Ordering Desc.,Description 2,Model Name,Unit of Measure,Outstanding Quantity,Loan To Sales,Project Code,Shipment Date,Sales Promised Delivery Date,Create Prod Exp Completion,LastMod Prod Exp Completion,Remark,Remark2,EA Remark,PM Name,Item Status,HeaderStatus,Production Order No.,Starting Date,Material Receipt Date (PO),Orderig Description,Currency Code,Selling Price Excl. VAT,Amount,Amount Including VAT,Outstanding Amount (LCY),Ship-to Name,Customer Item No.,Qty on Purch. Order,Qty on Sales Order,Inventory,Qty on Componet Line,OP Lead Time,ReleasedDateOrigin,Warehouse Shipment No.,Assemble Option,Type,Location Code,Salesperson Code
SO25090021,70000,"Neousys Technology America, Inc.",NTA_US ARMY_SO-20251236,POD-251251,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,4.,,2025/9/17,2025/10/3,2025/10/16,,,Customer Services,OS-Linux Ubuntu- NTA訂單帳號預設為neousys/密碼為neo，並選擇默認登入,,Customer Services,PCS,4.,FALSE,,2025/10/16,2025/10/8,08/09/25 15:35:22,,,,,,,Released,,,2025/10/1,OS-Linux Ubuntu- NTA訂單帳號預設為neousys/密碼為neo，並選擇默認登入,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,44,2025/9/2,,No,Resource,WH02,T048
SO25090021,80000,"Neousys Technology America, Inc.",NTA_US ARMY_SO-20251236,POD-251251,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,4.,,2025/9/17,2025/10/3,2025/10/16,,,Customer Services,NTA預裝ubuntu訂單，請貼上標籤-Password:neo，於機器標籤下方，如附件,,Customer Services,PCS,4.,FALSE,,2025/10/16,2025/10/8,08/09/25 15:35:23,,,,,,,Released,,,2025/10/1,NTA預裝ubuntu訂單，請貼上標籤-Password:neo，於機器標籤下方，如附件,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,44,2025/9/2,,No,Resource,WH02,T048
SO25090067,10000,"Neousys Technology America, Inc.",P96747,POD-251252,950-UC054500-A27,POC-545,POC-545,10.,,2025/9/18,2025/10/7,2025/10/9,2025/10/3,,[DEF]AMD Ryzen™ embedded V1807B ultra-compact embe,"AMD Ryzen™ embedded V1807B ultra-compact embedded controller with  4x PoE+ ports, 4x USB 3.0 ports and MezIO™ interface.","dded controller with  4x PoE+ ports, 4x USB 3.0 po",[DEF]POC-545,PCS,10.,FALSE,,2025/10/7,2025/10/9,10/09/25 16:02:43,11/09/25 15:33:19,,361-00100034-000 給此單OK其餘訂單另外確認,,Neil Liu 劉仲軒,DEF,Released,WR25090814,2025/10/2,,"AMD Ryzen™ embedded V1807B ultra-compact embedded controller with  4x PoE+ ports, 4x USB 3.0 ports and MezIO™ interface.",USD,804.00,"8,040.00","8,040.00","246,627.00",COAST Automation,,0.,12.,10.,0.,36,2025/9/3,PK25100055,No,Item,WH22,T048
SO25090069,10000,"Neousys Technology America, Inc.",PO05041,POD-251254,950-EC900633-A21,Nuvo-9006LP-PoE,Nuvo-9006LP-PoE,5.,,2025/9/24,2025/10/3,2025/10/8,2025/10/2,,[DEF]Intel® 14th/ 13th/12th -Gen Core™ Rugged Embe,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with 6x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, MezIO® Interface & 2.5” HDD tray, with optional IEEE 802.3at PoE+.","dded Computer with 6x 2.5GbE (I226-IT)/ GbE, USB 3",[DEF]Nuvo-9006LP-PoE-i226,PCS,5.,FALSE,,2025/10/8,2025/10/8,10/09/25 16:31:15,,,OK,,Neil Liu 劉仲軒,DEF,Released,WR25090764,2025/10/1,,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with 6x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, MezIO® Interface & 2.5” HDD tray, with optional IEEE 802.3at PoE+.",USD,735.00,"3,675.00","3,675.00","112,731.00","Industrial PC, Inc.",,0.,20.,6.,0.,35,2025/9/3,PK25100056,No,Item,WH22,T048
SO25090072,10000,"Neousys Technology America, Inc.",NTA_INVENTORY_VELASEA,POD-251255,950-EC900232-A21,Nuvo-9002LP,Nuvo-9002LP,4.,,2025/9/17,2025/10/7,2025/10/16,2025/9/30,,[DEF]Intel® 14th/ 13th/12th -Gen Core™ Rugged Embe,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with 2x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, MezIO® Interface & 2.5” HDD tray","dded Computer with 2x 2.5GbE (I226-IT)/ GbE, USB 3",[DEF]Nuvo-9002LP-i226,PCS,4.,FALSE,,2025/10/16,2025/10/16,10/09/25 17:23:10,,9/18減少數量.,OK,,Neil Liu 劉仲軒,DEF,Released,WR25090896,2025/10/2,,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with 2x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, MezIO® Interface & 2.5” HDD tray",USD,603.00,"2,412.00","2,412.00","73,988.00","Neousys Technology America, Inc.",,0.,99.,6.,0.,43,2025/9/3,,No,Item,WH22,T048
SO25090098,10000,"Neousys Technology America, Inc.",NTA_CARNEGIE_SO-20251248,POD-251261,S51-SL2047CR-006,SEMIL-2047GC-CRL-CF03,SEMIL-2047GC-CRL-CF03,3.,,2025/10/8,2025/10/20,2025/10/22,,,"[DEF]SEMIL-2047GC, including i9-13900E, 2xSSD-2TB-","SEMIL-2047GC-CRL, including i9-13900E, 2x SSD-2TB-TLC5WT-TD, M.280-SSD-4TB-PCIe4-TLCWT5-NH-IK, 2x DDR5-32GB-48WT-SM, mPCIe-COM-4RS232/422/485-X404, mPCIe-CAN-IPEH-4047,Cbl-W20F-2M12A10F-40CM-IK-COM, 4x Cbl-W5M-M12A5F-40CM-PK-CANFD-TP, 6x DtC-M12-WP.","TLC5WT-TD, M.280-SSD-4TB-PCIe4-TLCWT5-NH-IK,2xDDR5",[DEF]SEMIL-2047GC-CRL-CF03,PCS,3.,FALSE,,2025/10/20,2025/10/22,22/09/25 09:39:26,25/09/25 08:17:24,601待寄回mPCIe-CAN-IPEH-4047.,Jina:600-50700177-000 10/8 in，pm(TingYu)會先領走測試，預計10/14回庫，,,,DEF,Released,WA25090252,2025/10/15,,"SEMIL-2047GC, including i9-13900E, 2xSSD-2TB-TLC5WT-TD, M.280-SSD-4TB-PCIe4-TLCWT5-NH-IK,2xDDR5-32GB-48WT-SM, EMP2-X404-W1,mPCIe-CAN-IPEH-4047,Cbl-W20F-2M12A10F-40CM-IK-COM,4xCbl-W5M-M12A5F-40CM-PK-CANFD-TP, 6xDtC-M12-WP",USD,"8,889.00","26,667.00","26,667.00","818,544.00","Neousys Technology America, Inc.",,0.,3.,0.,0.,47,2025/9/5,,No,Item,WH22,T048
SO25090098,20000,"Neousys Technology America, Inc.",NTA_CARNEGIE_SO-20251248,POD-251261,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,3.,,2025/10/8,2025/10/20,2025/10/22,,,Customer Services,OS-Linux Ubuntu-22.04 桌面版,,Customer Services,PCS,3.,FALSE,,2025/10/20,2025/10/22,22/09/25 09:39:27,25/09/25 08:17:25,,,,,,Released,,,2025/10/13,OS-Linux Ubuntu-22.04 桌面版,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,47,2025/9/5,,No,Resource,WH02,T048
SO25090098,30000,"Neousys Technology America, Inc.",NTA_CARNEGIE_SO-20251248,POD-251261,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,3.,,2025/10/8,2025/10/20,2025/10/22,,,Customer Services,OS-Linux Ubuntu- NTA訂單帳號預設為neousys/密碼為neo，並選擇默認登入,,Customer Services,PCS,3.,FALSE,,2025/10/20,2025/10/22,22/09/25 09:39:27,25/09/25 08:17:27,,,,,,Released,,,2025/10/13,OS-Linux Ubuntu- NTA訂單帳號預設為neousys/密碼為neo，並選擇默認登入,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,47,2025/9/5,,No,Resource,WH02,T048
SO25090098,40000,"Neousys Technology America, Inc.",NTA_CARNEGIE_SO-20251248,POD-251261,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,3.,,2025/10/8,2025/10/20,2025/10/22,,,Customer Services,To產線：NTA預裝ubuntu訂單，請貼上標籤-Password:neo，於機器標籤下方，如附件,,Customer Services,PCS,3.,FALSE,,2025/10/20,2025/10/22,22/09/25 09:39:28,25/09/25 08:20:28,,,,,,Released,,,2025/10/13,To產線：NTA預裝ubuntu訂單，請貼上標籤-Password:neo，於機器標籤下方，如附件,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,47,2025/9/5,,No,Resource,WH02,T048
SO25090115,15000,"Neousys Technology America, Inc.",NTA_HONEYWELL_SO-20251228,POD-251229,S60-SL170800-022,SEMIL-1708-6022,SEMIL-1708-E2278GE-HIA01-NTA,3.,,2026/4/1,2025/10/3,2026/4/1,2025/10/2,,"SEMIL-1708, including  E-2278GE, 2x DDR4-32GB-ECC2","SEMIL-1708, including  E-2278GE, 2x DDR4-32GB-ECC26WT-DL, M.280-SSD-2TB-PCIe44-TLC5WT-TD, SSD-2TB-TLC5WT-TD","6WT-DL, M.280-SSD-2TB-PCIe44-TLC5WT-TD, SSD-2TB-TL",SEMIL-1708-6022,PCS,3.,FALSE,,2026/4/1,2026/4/1,15/09/25 12:25:44,,10/3實物轉交TingYu. 10/2PM移轉至17倉TG25100023. 完工入22倉後通知PM開移轉單轉到PM倉給實驗室.,10/2:TG25100023(PM轉WH17)   這張跟PM-TingYu確認開工日，做驗證。10/1 in 140-A00978GE-121|待採回 600-50500017-000|507-N2502T43-247|507-S2302T13-247,協助轉入22倉，PM轉出17送認證，Project code [PR-NRE00004-HW],Brian Hsieh 謝泊含,,Released,WR25090690,2025/9/30,,"SEMIL-1708, including  E-2278GE, 2x DDR4-32GB-ECC26WT-DL, M.280-SSD-2TB-PCIe44-TLC5WT-TD, SSD-2TB-TLC5WT-TD",USD,"2,943.00","8,829.00","8,829.00","271,006.00","Neousys Technology America, Inc.",,0.,3.,3.,0.,205,2025/9/8,,No,Item,WH22,T048
SO25090115,25000,"Neousys Technology America, Inc.",NTA_HONEYWELL_SO-20251228,POD-251229,395-M1282500-004,Cbl-M12X8M-RJ45-CAT6A-500CM,Cbl-M12X8M-RJ45-CAT6A-500CM,24.,,2026/4/1,2025/10/3,2026/4/1,,,"[DEF]Cable 500cm, M12 X-code Male 8P to RJ45 plug","M12( 8-pole-X-coded) to RJ45, CAT6A, Length : 500CM","8P8C with shielding, Black, CAT-6A, 26AWG, SFTP, -",[DEF]M12 X-code M 8P to RJ45 Plug 8P8C 500cm,PCS,24.,FALSE,,2026/4/1,2026/4/1,17/09/25 18:05:28,,10/3實物轉交TingYu. 10/2PM移轉至17倉TG25100023. 行號25000-29687=POD_Cblkit-M12-SEMIL1708.完工入22倉後通知PM開移轉單轉到PM倉給實驗室.,10/2:TG25100023(PM轉WH17)   9/30-TG25090268,協助轉入22倉，PM轉出17送認證,,DEF,Released,,,2025/9/30,"M12( 8-pole-X-coded) to RJ45, CAT6A, Length : 500CM",USD,32.00,768.00,768.00,"23,574.00","Neousys Technology America, Inc.",,400.,33.,136.,168.,205,2025/9/8,,No,Item,WH22,T048
SO25090115,27500,"Neousys Technology America, Inc.",NTA_HONEYWELL_SO-20251228,POD-251229,395-M1182181-104,Cbl-M12A8M-2U2TA-180CM2,Cbl-M12A8M-2U2TA-180CM2,6.,,2026/4/1,2025/10/3,2026/4/1,,,"Cable 180cm, Waterproof M12 A-Code Male 8P w/ copp","Waterproof M12 (8-pole-A-coded) w/ copper shielding  to 2xUSB 2.0 type A (female), Length: 180CM","er shielding to x2 USB2.0 TYPE-A Female, Black, 28",M12 Acode Male 8P to x2 USB2.0 FML 180cm,PCS,6.,FALSE,,2026/4/1,2026/4/1,17/09/25 18:05:29,,10/3實物轉交TingYu. 10/2PM移轉至17倉TG25100023. 行號25000-29687=POD_Cblkit-M12-SEMIL1708.完工入22倉後通知PM開移轉單轉到PM倉給實驗室.,10/2:TG25100023(PM轉WH17)   9/30-TG25090268,協助轉入22倉，PM轉出17送認證,,,Released,,,2025/9/30,"Waterproof M12 (8-pole-A-coded) w/ copper shielding  to 2xUSB 2.0 type A (female), Length: 180CM",USD,10.00,60.00,60.00,"1,842.00","Neousys Technology America, Inc.",,300.,47.,182.,178.,205,2025/9/8,,No,Item,WH22,T048
SO25090115,28750,"Neousys Technology America, Inc.",NTA_HONEYWELL_SO-20251228,POD-251229,395-M11H2183-204,Cbl-M12A17M-VGA-180CM3,Cbl-M12A17M-VGA-180CM3,3.,,2026/4/1,2025/10/3,2026/4/1,,,"Cable 180cm, M12 A-code Male 17P(1.5A) w/Copper Fo","M12 (17-pole-A-coded-S) to VGA (male), Length : 180CM","il to DB15 Male w/Blue Dot, 30AWG, -20°C to +80°C,",M12 A-code 17P Male to DB15 Male 180cm,PCS,3.,FALSE,,2026/4/1,2026/4/1,17/09/25 18:05:30,,10/3實物轉交TingYu. 10/2PM移轉至17倉TG25100023. 行號25000-29687=POD_Cblkit-M12-SEMIL1708.完工入22倉後通知PM開移轉單轉到PM倉給實驗室.,10/2:TG25100023(PM轉WH17)   9/30-TG25090268,協助轉入22倉，PM轉出17送認證,,,Released,,,2025/9/30,"M12 (17-pole-A-coded-S) to VGA (male), Length : 180CM",USD,16.00,48.00,48.00,"1,473.00","Neousys Technology America, Inc.",,200.,4.,96.,139.,205,2025/9/8,,No,Item,WH22,T048
SO25090115,29375,"Neousys Technology America, Inc.",NTA_HONEYWELL_SO-20251228,POD-251229,395-M118218A-104,Cbl-M12A8M-2DB9M_OW2-180CM1,Cbl-M12A8M-2DB9M_OW2-180CM1,3.,,2026/4/1,2025/10/15,,,,"Cable 180cm, Waterproof M12 A-code Male 8P to x2 D","Cable 180cm, Waterproof M12 A-Code Male 8P to x2 DB9 Male+2P, 亞佳","B9 Male + Cord End Terminal 2P(Turquoise, L: 12mm)",M12 A-code 8P M to x2 DB9 Male+2P 180cm,PCS,3.,FALSE,,2025/10/8,,17/09/25 18:05:36,,行號25000-29687=POD_Cblkit-M12-SEMIL1708.完工入22倉後通知PM開移轉單轉到PM倉給實驗室.,10/13-TG25100067(轉WH17)    10/9in,協助轉入22倉，PM轉出17送認證,,,Released,,,2025/10/13,"Cable 180cm, Waterproof M12 A-Code Male 8P to x2 DB9 Male+2P, 亞佳",USD,18.00,54.00,54.00,"1,658.00","Neousys Technology America, Inc.",,500.,6.,0.,65.,30,2025/9/8,,No,Item,WH22,T048
SO25090115,29687,"Neousys Technology America, Inc.",NTA_HONEYWELL_SO-20251228,POD-251229,395-M2342189-004,Cbl-M12S4F-CordEnd4-180CM,Cbl-M12S4F-CordEnd4-180CM,3.,,2026/4/1,2025/10/3,2026/4/1,,,"[DEF]Cable 180cm, M12 S-code 4P Female to Cord End","M12 S-Code Female 4P to Cord End Terminal 4P, Length:180cm","Terminal 4P, w/core*2, 18+20AWG, -20°C to +80°C,",[DEF]Cable M12 S-code 4P FML to CET 4P 180cm,PCS,3.,FALSE,,2026/4/1,2026/4/1,18/09/25 08:12:12,,10/3實物轉交TingYu. 10/2PM移轉至17倉TG25100023. 行號25000-29687=POD_Cblkit-M12-SEMIL1708.生管通知395-M1342189-004換料395-M2342189-004. 完工入22倉後通知PM開移轉單轉到PM倉給實驗室.,10/2:TG25100023(PM轉WH17)   9/30-TG25090268,協助轉入22倉，PM轉出17送認證,,DEF,Released,,,2025/9/30,"M12 S-Code Female 4P to Cord End Terminal 4P, Length:180cm",USD,10.00,30.00,30.00,921.00,"Neousys Technology America, Inc.",,0.,6.,235.,-1.,205,2025/9/8,,No,Item,WH22,T048
SO25090115,30000,"Neousys Technology America, Inc.",NTA_HONEYWELL_SO-20251228,POD-251229,93S-PA000013-000,PA-280W-CW6P-2P-1,PA-280W-CW6P-2P-1,3.,,2026/4/1,2025/10/3,2026/4/1,2025/10/2,,280W AC/DC power adapter(GST280A24-C6P) 24V 11.67A,"280W AC/DC power adapter(GST280A24-C6P) 24V 11.67A, 85~264VAC 120~370VDC, w/ Wafer FML6P to End Terminal 2P cable, 300V, 22AWG with power cord for NTA.",", 85~264VAC 120~370VDC, w/ Wafer FML6P to End Term",PA-280W-CW6P-2P-1,PCS,3.,FALSE,,2026/4/1,2026/4/1,15/09/25 12:25:46,,10/3實物轉交TingYu. 10/2PM移轉至17倉TG25100023. 完工入22倉後通知PM開移轉單轉到PM倉給實驗室.,10/2:TG25100023(PM轉WH17)   OK,協助轉入22倉，PM轉出17送認證,,,Released,WR25090691,2025/9/30,,"280W AC/DC power adapter(GST280A24-C6P) 24V 11.67A, 85~264VAC 120~370VDC, w/ Wafer FML6P to End Terminal 2P cable, 300V, 22AWG with power cord for NTA.",USD,81.00,243.00,243.00,"7,459.00","Neousys Technology America, Inc.",,0.,3.,3.,0.,205,2025/9/8,,No,Item,WH22,T048
SO25090115,40000,"Neousys Technology America, Inc.",NTA_HONEYWELL_SO-20251228,POD-251229,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,3.,,2026/4/1,,2026/4/1,,,Customer Services,To產線：機器與線材完工後請不要封箱，並通知NTA-Brenda(#2144),,Customer Services,PCS,3.,FALSE,,2026/4/1,2026/4/1,,,,,,,,Released,,,,To產線：機器與線材完工後請不要封箱，並通知NTA-Brenda(#2144),USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,205,2025/9/8,,No,Resource,WH02,T048
SO25090115,50000,"Neousys Technology America, Inc.",NTA_HONEYWELL_SO-20251228,POD-251229,505-C1156663-022,DDR4-32GB-ECC32WT-IK,DDR4-32GB-ECC32WT-IK,2.,,2026/4/1,2025/10/3,2026/4/1,,,"[ES](WT)DDR4 3200 SODIMM ECC 32GB, (2Gx8)*18, 1.2V","DDR4-3200 1.2V 32GB ECC SO-DIMM, -40~+85°C",", Dual Rank, 260-Pin, Samsung Memory, -40~+85°C, I",[ES](WT)SODIMM ECC 32GB DDR4-3200 Samsung,PCS,2.,FALSE,,2026/4/1,2026/4/1,01/10/25 08:26:54,,10/3實物轉交TingYu. 10/2PM移轉至17倉TG25100023.,10/2:TG25100023(PM轉WH17),協助轉入22倉，PM轉出17送認證,,ES,Released,,,,"DDR4-3200 1.2V 32GB ECC SO-DIMM, -40~+85°C",USD,378.00,756.00,756.00,"23,205.00","Neousys Technology America, Inc.",,0.,2.,2.,0.,205,2025/9/8,,No,Item,WH22,T048
SO25090115,60000,"Neousys Technology America, Inc.",NTA_HONEYWELL_SO-20251228,POD-251229,505-C1156663-043,DDR4-32GB-ECC32WT-SM,DDR4-32GB-ECC32WT-SM,2.,,2026/4/1,2025/10/3,2026/4/1,,,"[ES](WT)DDR4 3200 SODIMM ECC 32GB, (2Gx8)*18, 1.2V","DDR4-3200 1.2V 32GB ECC SO-DIMM, -40~+95°C",", Dual Rank, 260-Pin, Micron Memory, -40~+95°C, SM",[ES](WT)SODIMM ECC 32GB DDR4-3200 Micron,PCS,2.,FALSE,,2026/4/1,2026/4/1,01/10/25 08:26:56,,"料在PM手上, PM入17倉.",,廠商直接給PM，轉入17倉,,ES,Released,,,,"DDR4-3200 1.2V 32GB ECC SO-DIMM, -40~+95°C",USD,295.00,590.00,590.00,"18,110.00","Neousys Technology America, Inc.",,0.,2.,2.,0.,205,2025/9/8,,No,Item,WH22,T048
SO25090115,70000,"Neousys Technology America, Inc.",NTA_HONEYWELL_SO-20251228,POD-251229,505-C1156663-044,DDR4-32GB-ECC32WT-TD,DDR4-32GB-ECC32WT-TD,2.,,2026/4/1,2025/10/3,2026/4/1,,,"[ES](WT)DDR4 3200 SODIMM ECC 32GB, (2Gx8)*18, 1.2V","DDR4-3200 1.2V 32GB ECC SO-DIMM, -40~+95°C",", Dual Rank, 260-Pin, Micron Memory, -40~+95°C, Tr",[ES](WT)SODIMM ECC 32GB DDR4-3200 Micron,PCS,2.,FALSE,,2026/4/1,2026/4/1,01/10/25 08:26:57,,"料在PM手上, PM入17倉.",,廠商直接給PM，轉入17倉,,ES,Released,,,,"DDR4-3200 1.2V 32GB ECC SO-DIMM, -40~+95°C",USD,350.00,700.00,700.00,"21,487.00","Neousys Technology America, Inc.",,2.,2.,2.,0.,205,2025/9/8,,No,Item,WH22,T048
SO25090115,80000,"Neousys Technology America, Inc.",NTA_HONEYWELL_SO-20251228,POD-251229,505-C1156661-055,DDR4-32GB-ECC32WT-SP,DDR4-32GB-ECC32WT-SP,2.,,2026/4/1,2025/10/3,2026/4/1,,,"[ES](WT)DDR4 3200 SODIMM ECC 32GB, (2Gx8)*18, 1.2V","DDR4-3200 1.2V 32GB ECC SO-DIMM, -40~+105°C",", Dual Rank, 260-Pin, Hynix Memory, -40~+105°C, Si",[ES](WT)SODIMM ECC 32GB DDR4-3200 Hynix,PCS,2.,FALSE,,2026/4/1,2026/4/1,01/10/25 08:26:59,,"料在PM手上, PM入17倉.",,廠商直接給PM，轉入17倉,,ES,Released,,,,"DDR4-3200 1.2V 32GB ECC SO-DIMM, -40~+105°C",USD,212.00,424.00,424.00,"13,015.00","Neousys Technology America, Inc.",,2.,2.,2.,0.,205,2025/9/8,,No,Item,WH22,T048
SO25090117,10000,"Neousys Technology America, Inc.",NTA_HONEYWELL_SO-20251228_NRE,POD-251228,R003,NRE,Engineer Service- COS,1.,,2025/9/26,,,,,NRE,"Engineer service for NRE, installation, integration, customizations, certification, etc. provided by supplier.",,NRE,PCS,1.,FALSE,,2099/12/30,,,,,,Project code [PR-NRE00004-HW],,,Released,,,,NRE,USD,"51,350.00","51,350.00","51,350.00","1,576,188.00","Neousys Technology America, Inc.",,0.,0.,0.,0.,0,2025/9/9,,No,Resource,WH02,T048
SO25090135,10000,"Neousys Technology America, Inc.",NTA_SEAFLOOR_SO-20251253,POD-251275,950-EC953101-A26,Nuvo-9531-PoE,Nuvo-9531-PoE,8.,,2025/10/1,2025/10/3,2025/10/8,2025/10/2,,[DEF]Intel® Alder Lake 12th-Gen Core™ compact fanl,"Intel® Alder Lake 12th-Gen Core™ compact fanless computer with 4x PoE+ , 4x USB3.2 and 1x hot-swappable HDD tray.","ess computer with 4x PoE+ , 4x USB3.2 and 1x hot-s",[DEF]Nuvo-9531-PoE(RC),PCS,8.,FALSE,,2025/10/8,2025/10/8,15/09/25 10:55:35,,,OK,,Neil Liu 劉仲軒,DEF,Released,WR25090767,2025/10/1,,"Intel® Alder Lake 12th-Gen Core™ compact fanless computer with 4x PoE+ , 4x USB3.2 and 1x hot-swappable HDD tray.",USD,583.00,"4,664.00","4,664.00","141,995.00","Neousys Technology America, Inc.",,0.,9.,9.,0.,30,2025/9/8,PK25100061,No,Item,WH22,T048
SO25090135,30000,"Neousys Technology America, Inc.",NTA_SEAFLOOR_SO-20251253,POD-251275,507-N2551243-012,M.280-SSD-512GB-PCIe44-TLC5-PN,M.280-SSD-512GB-PCIe44-TLC5-PN,2.,,2025/10/1,2025/10/9,2025/10/16,,,"[DEF]M.2 SSD, 512GB, Key M 2280, BiCS5 3D TLC, NVM","M.2 SSD 512GB, Key M 2280, TLC, NVMe PCIe Gen 4x4, 0°C~+70°C, Phison.","e PCIe Gen 4 x4, with LDPC ECC, 3600 MB/s (read),",[DEF]M.2 SSD 512G PCIe Gen4x4 M 2280,PCS,2.,FALSE,,2025/10/16,2025/10/16,18/09/25 17:57:30,,,10/8-TG25100007    10/3in,,,DEF,Released,,,2025/10/8,"M.2 SSD 512GB, Key M 2280, TLC, NVMe PCIe Gen 4x4, 0°C~+70°C, Phison.",USD,65.00,130.00,130.00,"3,958.00","Neousys Technology America, Inc.",,30.,17.,30.,0.,38,2025/9/8,,No,Item,WH22,T048
SO25090136,10000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251276,950-GCA10801-A30,Nuvo-10108GC-10G,Nuvo-10108GC-10G,2.,,2025/9/24,2025/10/8,2025/10/16,,,[DEF]Industrial-grade GPU Computing Edge AI Platfo,"Industrial-grade GPU Computing Edge AI Platform Supporting an NVIDIA® RTX 40 Series Graphics Card, Intel® 14th/13th/12th-Gen Core™ Processor, with 10GbE option",rm Supporting an NVIDIA® RTX 40 Series Graphics Ca,[DEF]Nuvo-10108GC-10G(RC),PCS,2.,FALSE,,2025/10/16,2025/10/16,15/09/25 10:57:21,,,OK,,Kaichu Wu 吳鎧竹,DEF,Released,WR25090868,2025/10/3,,"Industrial-grade GPU Computing Edge AI Platform Supporting an NVIDIA® RTX 40 Series Graphics Card, Intel® 14th/13th/12th-Gen Core™ Processor, with 10GbE option",USD,990.00,"1,980.00","1,980.00","59,954.00","Neousys Technology America, Inc.",,0.,28.,0.,0.,38,2025/9/8,,No,Item,WH22,T048
SO25090138,10000,"Neousys Technology America, Inc.",NTA_INFLEXION POINT_SO-20251260,POD-251278,S50-EC700630-138,Nuvo-7006LP-138,Nuvo-7006LP-i7OCG9-65W-IFP01,20.,,2025/9/24,2025/10/9,2025/10/16,,,"Nuvo-7006LP, including  i7-9700E, DDR4-16GB-32-SM","Nuvo-7006LP, including  i7-9700E, DDR4-16GB-32-SM",,Nuvo-7006LP-138,PCS,20.,FALSE,,2025/10/16,2025/10/16,15/09/25 11:10:41,,,800-EC700600-A31 不足 & 140-A009970E-121 10/3 IN,,Neil Liu 劉仲軒,,Released,WR25090916,2025/10/7,,"Nuvo-7006LP, including  i7-9700E, DDR4-16GB-32-SM",USD,"1,004.00","20,080.00","20,080.00","613,745.00","Neousys Technology America, Inc.",,0.,20.,0.,0.,38,2025/9/8,,No,Item,WH22,T048
SO25090138,20000,"Neousys Technology America, Inc.",NTA_INFLEXION POINT_SO-20251260,POD-251278,930-DM000001-000,DINRAIL-O,DINRAIL-O,20.,,2025/9/24,2025/10/9,2025/10/16,,,[DEF]DIN-Rail mounting assembly for Nuvo-1000/3000,DIN-Rail mounting assembly for Nuvo-1000/3000/5000/7000/9000/11000 series,/5000/7000 series,[DEF]DIN-mount ASS'Y #01,PCS,20.,FALSE,,2025/10/16,2025/10/16,15/09/25 11:10:42,,,OK,,Neil Liu 劉仲軒,DEF,Released,WR25090915,2025/10/7,,DIN-Rail mounting assembly for Nuvo-1000/3000/5000/7000/9000/11000 series,USD,16.00,320.00,320.00,"9,781.00","Neousys Technology America, Inc.",,0.,103.,30.,0.,38,2025/9/8,,No,Item,WH22,T048
SO25090138,30000,"Neousys Technology America, Inc.",NTA_INFLEXION POINT_SO-20251260,POD-251278,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,20.,,2025/9/24,2025/10/9,2025/10/16,,,Customer Services,TO產線：請將機器與930-DM000001-000配對包裝,,Customer Services,PCS,20.,FALSE,,2025/10/16,2025/10/16,15/09/25 11:10:46,,,,,,,Released,,,2025/10/7,TO產線：請將機器與930-DM000001-000配對包裝,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,38,2025/9/8,,No,Resource,WH02,T048
